LOAD SYN DATA
>>>Mình tên là Yôl. Còn bạn tên gì?|||Inh măt Yôl. Tơnglơ̆i e măt yưng?<<<
>>>Hai cô gái e lệ gật đầu đồng ý. Hôm đó, dân làng ca hát, uống rượu suốt đêm để mừng cho hạnh phúc của chàng trai.|||Pre bia mơlơ̆u kup kơ̆l. Kon pơlĕi kơmăng mă 'noh et sơdrô joh hơlŏng minh măng truh chơdah sư̆ pui ăn hơ.<<<
>>>Ngày uống ba lần, mỗi lần uống hai viên, trước bữa ăn. Uống hết thuốc, nếu không khỏi thì cháu đến trạm xá nhé.|||Minh 'năr et pêng 'măng. Minh 'măng et 'bal gĕl adrol kơ sa. Et đĭ bơgang, tơ̆ng bĭ glaih mon khan mĭ năm tramớa piêu yoh.<<<
>>>Trạm xá xã Vĩnh Sơn là một dãy nhà nhỏ năm ở trung tâm xã. Kể từ khi có trạm xá, đây mới là lần đầu tiên Yôl bước vào.|||Tram sa sa Vinh Sơn la minh tŏ hnam đuôĭ ken uĕi tơ̆k bơ̆k sa. Đưng rŏng ơĭ tram sa, 'nơ̆u la 'năr pơtơm Yôl mưt.<<<
>>>Yôl nhìn thấy một phụ nữ mặc bộ quân áo trắng, khoảng ba mươi tuổi. Mẹ Yôl bảo đó là bác sĩ. Bác sĩ hỏi mẹ Yôl:|||Yôl ngŏ 'boh mỉnh 'nu mai kon kơdiŏng srơ̆p kuơ̆n au kok, dang pêng jĭt sơnăm. Mĭ đe Yôl khan 'noh la 'bak si. 'Bak sỉ apinh mĭ đe Yôl:<<<
>>>Bác sĩ khám cho Yôl rồi nói:|||'Bak si kham ăn kơ Yôl đưng răng 'noh khan:<<<
>>>khám cho Yôl|||kham ăn kơ Yôl<<<
>>>Ba ngày nữa mới đến thứ bảy à?|||Pêng 'năr piêu 'nau truh thư̆ tơpơh yơh?<<<
>>>Hôm qua Hải nhờ mình báo cho Tâm ải học, nhân tiện mình muốn rủ cậu xuống nhà Tâm chơi.|||Abrni Hai ploh inh akhan Tơ̆m năm hok kơphăi kơna hơ-ơ̆u hnhŭk e năm jul hnam Tơ̆m sơhmanh.<<<
>>>Thôi kệ, để đến chủ nhật tuần sau hãy xuống.|||Chăng hơ, sư̆ truh 'năr thư tơhngam tuơ̆n đưng rŏng 'nau jul.<<<
>>>Không được, bốn ngày nữa thì lâu quá. Ngày kia Tâm phải đến trường rồi.|||Bĭ đơ̆i, puôn 'năr piêu đunh tơpă. 'Năr dơnuônh Tơ̆m phai truh tơ trương.<<<
>>>Thế thì cậu đi đi. Tớ bận không đi được.|||Yăh thoi ĕi e năm kh. Inh jang bĭ đơ̆i năm.<<<
>>>Cháu đố bà: Một năm có mấy tháng?|||Yă hăm alê̆ ưh: Minh sơnăm ơĭ dôm khĕi?<<<
>>>Thế mà bà cũng không biết. Một năm có mười hai tháng. Tháng một, tháng hai, tháng ba, tháng tư, tháng năm, tháng sáu, tháng bảy, tháng tám, tháng chín, tháng mười, tháng mười một, tháng mười hai.|||Dang 'noh yă kung bĭ alê̆. Minh sơnăm ơĭ minh jĭt 'bal khĕi. Khĕi minh, khĕi 'bal, khĕi pêng, khĕi puôn, khĕi pơđăm, khĕi dơdrơ̆u, khĕi tơpơh, khĕi tơhngam, khĕi sin, khĕi minh jĭt, khĕi minh jĭt minh, khĕi minh jĭt 'bal.<<<
>>>Có bốn buổi: buổi sáng, buổi trưa, buổi chiều và buổi tối. Bà thua chưa?|||Ơi puôn 'buôi đêch: trong bơgê, trong 'năr dưng, trong kơsơ̆, trong kơmăng. Yă tam thuô đim?<<<
>>>Chưa. Đố tiếp nhé: Một tuần có mấy ngày?|||Đim. Thư năng piêu: Minh tuơ̆n ơĭ dôm 'năr?<<<
>>>Một tuần có bảy ngày. Thứ hai, thứ ba, thứ tư, thứ năm, thứ sáu, thứ bảy và chủ nhật.|||Minh tuơ̆n ơĭ tơpơh 'năr. Thư̆ 'bal, thư̆ pêng, thư̆ puôn, thư̆̆ pơđăm, thư̆ dơdrơ̆u weng chu nhơ̆t.<<<
>>>Người già kể rằng từ ngày xưa, làng Ba na đã có một nhà sàn lớn nhất, đẹp nhất gọi là nhà rông. Nhà rông thể hiện sự thịnh vượng của làng.|||Bơngai kră roi tơdrong sơ̆, pơlĕi Bơhnar ơĭ minh tŏ hnam grông loi đĭ đăng, liêm loi đi đăng, khan hnam wal. Hnam wal ăn 'boh bơdrŏng kuan lơ̆m pơlĕi.<<<
>>>Nhà rông rất cao. Hai mái đằng trước và đằng sau dốc đứng. Trên đỉnh có những cây mây đan theo các hình khác nhau. Bên trong nhà rông, người Ba na đặt nhiều bếp lửa, treo nhiều cồng, chiêng, trống, cung tên và giáo mác. Có làng còn dựng một cây cột lớn ở giữa nhà rông. Trên đỉnh cột khắc hình các thần linh.|||Hnam wal đuôĭ tơpă. 'Bal pah til jroh. Kơpưng chơdŏng hnam wal ơĭ lư tơlĕi hre tanh lư tơdrong kơdih tơ bơ̆l. Lơ̆m hnam wal, bơngai Bơhnar sư̆ tơnuh ŭnh hơ'măk lư chĭng chêng, jơgơ̆l, sră 'brưm, tak. Ơĭ pơlĕi ară bơdưng minh hlak 'long jrăng grông uĕi tơ̆k bơ̆k hnam wal. Kơpưng jrăng srĕ hĭnh đe Yang.<<<
>>>Vì là nơi lưu giữ những giá trị truyền thống của buôn làng nên nhà rông được mọi người gìn giữ rất cẩn thận. Nhà rông là nơi diễn ra các lễ hội, là nơi tiếp đón khách, là nơi hội họp của dân làng, cũng là nơi để thanh niên nam nữ đến gặp gỡ, tỏ tình và kết duyên vợ chồng.|||Yuô la dơnŏ sư̆ tơdrong kră sơ̆ kơna hnam wal đơ̆i lư bơngai 'mem weng wĕi. Hnam wal la dơnê̆ gô răp tơmoi, la dơnơ̆ kon pơlĕi akŏm, kung la dơnơ̆ đe tơdăm, đe adruh truh sư̆ tơjrưm, wă tơ bơ̆l weng srôp kơdiơ̆ng, srôp tơhnglo.<<<
>>>Hàng năm, khi mùa xuân về, dân làng bắt đầu tổ chức lễ đâm trâu. Đầu tiên là dựng cột chính. Người ta vào rừng chặt cây cóc to, thẳng, cao để buộc trâu. Cột được dựng giữa với bốn cột phụ ở xung quanh. Bốn cột này được các nghệ nhân khéo tay chạm trổ những hình rất đẹp như: mặt trời, mặt trăng, chim, khỉ.. Cột được dựng giữa sân nhà rông. Đến ngày ăn trâu, người ta chọn một con trâu to khỏe nhất, hung dữ nhất buộc vào cột.|||Rim sơnăm, truh yan puih, minh pơlĕi bơgrong sa kơpô. Pơtơm loi, pơm gưng sư̆ chô̆ kơpô. Ðe năm tơ bri koh 'long sơhmuôn grông, tơpăt, đuôĭ sư̆ pơm gưng tơ̆k bơ̆k weng puôn hlak 'long pơdah pơtăm dal wang gưng. Đe kră alê̆ khơh agĕi điah puôn hlak 'long 'noh tôm tơdrong liêm. Đe điah lư tơdrong liêm tơpă: măt khĕi, măt 'năr, sem, đŏk.. gư̆ng đơ̆i pơdưng tơ̆k bơ̆k măng cham awal. Truh 'năr sa kơpô, đe năm chă kơpô tih grông loi, chơđŏk nưih dêh sư̆ tơmưt lơ̆m gưng.<<<
>>>Đến tối, những người già trong làng đọc bài cúng Giàng, cầu cho mưa thuận gió hòa, nhiều thóc lúa và không ốm đau bệnh tật, trong tiếng cồng chiêng trầm hùng. Người ta đâm trâu và cắt đầu nó treo lên cột chính, chia thịt trâu cho mọi người cùng ăn. Cả làng uống rượu, ăn thịt trâu và nhảy múa. Đến tối, thanh niên nam nữ đốt lửa. Lễ hội đâm trâu kéo dài ba ngày ba đêm mới kết thúc.|||Truh măng 'năr bơgrong sa kơpô, đe kră pơlĕi sơmah tơkal yang weng hmăng yang ăn 'mi prăng măng sođah, lư hơ'bo 'ba, khĭ jĭ luôch tuôch, hiong 'bơ̆l chĭng cheng, 'bơ̆l tơkach tơkal yang. Đe tăm kơpô puôt 'yŏk kơ̆l atol hăn gư̆ng, asong asĕch ăn kơ đe kon pơlĕi sa. Đĭ đăng minh pơlĕi sa asĕch et sơdrô joh suang. Truh kơmăng, đe adruh tơdăm soh ŭnh. Bơgrong sa kơpô lơ̆m pêng năr pêng măng aleh.<<<
>>>Ở Bình Định có những dân tộc nào?|||Uĕi 'Binh Đinh đơ̆i dôm adrêch kon kông?<<<
>>>Có dân tộc Hrê, dân tộc Ba na, Chăm, Kinh ..|||Ơĭ bơngai Hrê, bơngai Bơhnar, bơngai Chăm, bơngai Yuăn..<<<
>>>Bình Định có người Gia rai không? :|||'Binh Đinh hăm ơĭ bơngai Jorai?<<<
>>>Ở Bình Định, người Ba na ở vùng nào?|||Lơ̆m 'Binh Đinh, bơngai Bơhnar uĕi lơ̆m apung mă như?<<<
>>>Ở Vĩnh Thạnh là đông nhất.|||Uĕi Vinh Thanh lư loi.<<<
>>>Ở các tỉnh khác có người Ba na không?|||Tơnglơ̆i tinh đe nai hăm ơĭ bơngal Bơhnar arih?<<<
>>>Có. Người Ba na cũng còn có ở Gia Lai, Kon Tum. Tiếng Ba na ở Vĩnh Thạnh cũng giống tiếng Ba na Gia Lai, Kon Tum.|||Ơi. Bơngai Bơhnar ară uĕi Ja Lai, Kon Tum. 'Bơ̆l Bơhnar uĕi Vinh Thanh hăm in 'bơ̆l Boơhnar uĕi Ja Lai, Kon Tum..<<<
>>>Người Ba na ở đây đã lâu chưa?|||Bơngai Bơhnar lĭ ơ̆u uĕi tơ ơ̆u tam đunh?<<<
>>>Lâu lắm rồi. Người Ba na là người đầu tiên đến đây.|||Jơh dunh. Bơngai Bahnar la bơngai truh tơ ơ̆u adrol loi.<<<
>>>Người Ba na ở vùng nào?|||Bơngai Bơhnar uĕi lơ̆m apung mă như?<<<
>>>ở Vĩnh Thạnh nhiều nhất.|||uĕi Vinh Thanh lư loi.<<<
>>>Bình Định có người Gia rai không?|||'Binh Đinh hăm ơĭ bơngai Jơrai?<<<
>>>Ngày xưa, trời và đất vẫn còn gần nhau. Có hai vợ chồng đã nhiều tuổi nhưng vẫn chưa có con. Họ rất buồn. Một hôm họ bàn với nhau lên trời xin một đứa con. Đường sá xa xôi, núi non hiểm trở. Hai vợ chồng vất vả lắm mới đến được cửa trời. Nghe họ kế, Trời thấy thương quá, liền lấy một nắm hạt giống đưa cho họ và dặn: Về đến nhà mới được uống. Hai vợ chồng vui mừng ra về. Họ mong chóng về đến nhà để được có con. Đến một chỗ nghỉ, hai người lấy hạt giống ra xem.|||Năr sơ̆, plềnh weng kơ teh ară jê̆ tơ bơ̆l. Ơĭ 'bal 'nu yă 'bok sơnăm jơh lư mă lĕi bŏng đim ơĭ kon. Pre hơ Jjuô Jot. Minh 'măng pre pơđam 'bơ̆l suôn tơ plĕnh sư̆ aping Yang ăn kơ pre hơ minh 'nu kon. Trong hlŏ hlang, bri kông klăm kleng chơhleng chơhlot. Pre yă 'bok giêh glang adrin 'nau truh 'măng. Kơtơ̆ng pre hơ roi, Yang 'mem adrin, đưng rŏng ĕi, 'yŏk minh chơnŭp adrêch ăn pre hơ. Yang pơkă: Sưt truh tơ hnam 'nau et. Pre yă 'bok hưch hanh sưt. Pre hơ dih plơh truh hnam rĕnh rĕnh sư̆ đơ̆i đeh kon. Truh dơnŏ podơi, pre hơ 'yŏk adrêch ngŏ.<<<
>>>Vì sốt ruột nên người vợ lấy hạt giống cho luôn vào miệng, quên cả lời dặn của Trời. Ngay sau đó, trên đường đi bà đẻ ra rất nhiều đứa con. Đứa nào sinh ra ở đâu, hai người đặt tên cho chúng theo địa điểm đó. Dần dần những đứa trẻ lớn lên, lấy chồng, lấy vợ, sinh con đẻ cái lập nên xóm làng. Họ chính là tổ tiên của người Ê đê, Gia rai, Ba na, Chru, Hrê.. ngày nay.|||Yuô wă tơtam nưih kơna kơdiŏng hơ 'yŏk adrêch biêt lơ̆m 'bơ̆l, hiơt yang pơkă. Đưng rŏng 'noh, năm rok trong, kơdiŏng hơ đeh lư 'nu kon. Bu đeh hăn như, pre hơ atăk măt tiê̆ apung mă 'noh. Đưng rŏng ĕi, đe hơ'yoh grông, 'yŏk tơhnglo, 'yŏk kơdiŏng đeh kon, pơm jing pơlĕi. Kăn hơ la jĕl 'bok ư 'bok ach đe kon kông Ê Đê, Jorai, Bơhnar, Jru, Hrê.. ahrĕi ơ̆u.<<<
>>>Nhà Yôl ở ngay gần rừng. Trong rừng có rất nhiều cây cối, chìm thú, có dòng suối uốn lượn giữa rừng, có những bông hoa trông là lạ, rất đẹp. Yôl thường hái hoa về tặng mẹ. Những ngày không đi học, Yôl thường theo bố săn con chồn, con mang.. trong rừng. Có khi săn được cả lợn rừng.|||Hnam Yôl uĕi jê̆ bri. Lơ̆m bri ơĭ lư 'long tơlĕi, sem bri, ơ̆i sơđiêng đak đŏng đeu 'yol tơ̆k bơ̆k bri, ơĭ lư pơkau lă lă, liêm adrin. Yôl dach hleh pơkau ăn kơ mĭ. Lơ̆m 'năr yơĭ năm hok, Yôl hanh tiê̆ 'bă năm riêng chơpik, jil. lơ̆m bri. Đunh đunh kung prah đơ̆i chơke.<<<
>>>Tuy nhiên, bây giờ thì khác rồi. Trong làng không ai chặt phá, săn bắn bừa bãi nữa. Già làng nói: rừng vàng biển bạc. Rừng đem lại cho chúng ta gỗ để làm nhà cửa, củi để đun nấu. Nếu biết cách khai thác, chúng ta có thể làm giàu từ rừng. Chính vì vậy, ta phải cùng nhau bảo vệ rừng. Không phá rừng, không săn bắn trong rừng, không đốt lửa trong rừng và ngăn chặn kẻ xấu phá rừng.|||Mă lĕi adrơ̆u kơdih loi kơ sơ̆. Lơ̆m pơlĕi yơĭ mưih kăl, năm ayô pơkuê̆ pơkuă piêu. Kră pơlĕi khan: bri maih tơsĭ glang. Bri chĕp ăn kơ bơ̆n 'long pơm hnam,'long ŭnh sư̆ ơ̆p ngoh 'nhĕm, ơ̆p đak. Tơ̆ng alê̆ trong pơm sa tơnglơ̆i bri 'noh ăn kơ bơ̆n pơm sa đơ̆i bơdrŏng kuan. Yuô lơ̆i, đĭ bơ̆n phai adrĭng wĕi ngŏ bri. Nĕ năm ayô sem bri, nĕ mưih kăl 'long bri, nĕ soh ŭnh lơ̆m bri weng nĕ pă ăn bơngai klak brư̆ mưih kăl 'long bri.<<<
>>>Càng lớn lên, Yôl càng yêu rừng và luôn làm theo lời của già làng.|||Kang grông Yôl kang 'mem bri weng pơm trŏ in 'bơ̆l kră pơlĕi pơkă.<<<
>>>Ừ, rừng rậm nên có nhiều chim.|||Ư̆: bri hơmôl kơna lư sem.<<<
>>>Bác biết được bao nhiêu loài chim?|||Nă alê̆ đơ̆i dôm adrêch sem?<<<
>>>Cũng ít thôi. Loại to thì có đại bàng, diều hâu, công. Loại nhỏ thì có vẹt, nhồng, chào mào..|||Kơtuôih đêch. Alê̆ sem grông thoi klang, klang pơsum, sem kơwơng.. Sem ken thoi diê̆, jong, pơliêu..<<<
>>>Chim nào hót hay nhất hở bác?|||Sem mă yơ tơsi liêm loi ơ nă?<<<
>>>Có nhiều loài chim hót hay như: vành khuyên, nhồng, cu đất nhưng chim vành khuyên hót hay nhất.|||Ơĭ lư adrêch sem tơsi liêm: sem blang kĕi, jong, kơtơp, mă lĕi sem blang kĕi tơsi liêm loi.<<<
>>>Vẹt và nhông chim nào đẹp hơn?|||Diê̆ weng jong sem mă yơ liêm loi?<<<
>>>Hai loài đẹp như nhau.|||'Bal adrêch sem liêm dang dang.<<<
>>>Thỉnh thoảng thôi. Bây giờ chim càng ngày càng ít. Có đi cũng chẳng được.|||Đunh đunh kung ơĭ. Ahrĕi ơ̆u sem kang 'năr kang biê̆. Ơĭ năm pơm kung bĭ đơ̆i sem.<<<
>>>Chim nào hót hay nhất hở bác?|||Sem mă yơ tơsi liêm loi ơ nă?<<<
>>>Vẹt và nhông chim nào đẹp hơn?|||Diê̆ weng jong sem mă yơ liêm loi?<<<
>>>Lâu lắm, hôm nay Yôl mới thấy ánh nắng mặt trời. Ánh nắng ấm áp bắt đâu chiếu rọi khắp bản làng, núi rừng, xua tan những ngày dài âm u, lạnh giá.|||Đunh tơpă 'năr adrơ̆u Yôl 'nau 'boh jơdră tŏ măt 'năr. Sră tơnŏ tơnăn pơtơm jơdră jơ̆p jang pơla plĕi weng bri kông, druh adrang lư 'năr ư̆m lơngoh sơhngeu.<<<
>>>Trời như sáng hơn, cao hơn, xanh hơn. Những cành cây trơ trụi lá hôm nào giờ đang đua nhau đâm chồi, nảy lộc. Dưới đám lá khô đã bắt đầu mục, cỏ mọc lên tua tủa. Rừng cây trước mặt không còn vàng úa nữa. Một màu xanh non tơ cứ trải dài theo ánh mắt của Yôl. Mấy chú chim sâu không biết từ đâu lại trở về rúc ra rúc rích sau vườn nhà. Chúng thi nhau nhảy nhót, nghiêng nghiêng, ngó ngó, chuyền hết cành này sang cành khác xem chừng vui sướng lắm.|||Plĕnh rang loi, kơjung loi, kơsĕ loi. Lư sơgiêng 'long hla jruh đĭ layơ ahrĕi ơ̆u tơgal srôh hla 'lơ̆p. Ala hla paih khô jơh jê̆ ôm 'nhăt hon lư lang lư lap. 'Long bri anô̆ măt bĭ ơĭ ară 'brơ̆u in yơ̆u. Minh bri kơsĕ lơ̆p să lang tang tơmang tuôch măt Yôl. Dôm 'nơ̆u mă sem ken bĭ lê̆ đưng như wih sưt truh tơ-ơ̆u asiu asău gah rŏng mir hnam. Kăn sưh sơhmanh tơpĕnh tơpol asĕng asĕng, kleng kleng sơgiêng 'long nơ̆u apoh sơgiêng 'long nai, chro hyôk hiăn tơpă.<<<
>>>Yôl cũng thấy mình vui vui. Em tự nhủ: Dù còn nhiều khó khăn nhưng mình sẽ cố sắng học tập. Nhất định mình phải góp sức làm cho mùa xuân của quê hương càng ngày càng đẹp hơn.|||Yôl kung 'boh akău kơdĭh pui pui. Hơ chro. Kơdih ơĭ lư tơdrong hrap tơnat dang như mă lê̆i inh adrin hok truh geh. Nhơ̆t đinh inh phai chĕp pơđĭ sơhngơ̆m pran pơm ăn yan puih teh chal kang 'năr kang lư tơdrong 'lưng liêm loi.<<<
>>>Cỏ mọc tua tủa|||'Nhăt hon lư lang lư lap<<<
>>>Ở Vĩnh Sơn có hay cháy rừng không?|||Uĕi Vinh Sơn ĭnh hăm ơĭ sa bri dach ưh?<<<
>>>Vì sao lại hay cháy vào tháng ba và tháng tư?|||Yuô yưng ŭnh hanh sa bri lơ̆m khĕi pêng khĕi puôn?<<<
>>>Vì lúc đó người ta hay phát rẫy. Đợi cây khô rồi đốt. Lửa từ rẫy lan ra rừng. Càng hay đốt rẫy thì càng hay cháy rừng.|||Yuô khĕi mă 'noh bơ̆n soh mir. Kăn hơ mưih mir, gô 'long sriêng hŏnh 'nau soh. Ŭnh sa mir tơpoh sa bri. Kang lư bơngai soh mĭr, lĭnh sa bri kang lư.<<<
>>>Thế không đốt rẫy thì không cháy rừng à?|||Yơ̆i soh mĭr ŭnh yơĭ sa bri ah?<<<
>>>Có cháy nhưng ít hơn. Đến mùa khô người ta nướng ngô, đốt ong, có khi do rơi tàn thuốc lá.. không khéo là cháy rừng ngay.|||Ơĭ, mă lĕi biê̆ loi. Truh khĕi tŏ phang đe 'yoh 'buh sa hơ'bo, bơngai kră năm sông sut, ơĭ 'noh yuô hep thuôk. Bĭ kheŭ ŭnh sa bri.<<<
>>>Thế người ta không dập lửa à?|||Tơnglơ̆i đe yơĭ pĭt ŭnh ah?<<<
>>>Có chứ. Nếu cháy rừng thì tất cả chúng tôi cùng dập lửa. Nếu cháy to thì không dập được.|||Ơĭ han. Tơ̆ng ŭnh sa bri đĭ đăng kơ nhơn bu kung năm pĭt. Mă lê̆i ŭnh sa bri jơh dêh tơnglơ̆i pĭt bĭ đơ̆i.<<<
>>>Thế thì phải làm gì?|||Tơnglơ̆i phai pơm lĭ như?<<<
>>>Sông Kôn|||Krong 'Bung<<<
>>>Ở Bình Định có một dòng sông rất đẹp nhưng cũng rất hung dữ. Đó là sông Kôn. Sông chảy từ vùng núi cao xuống đồng bằng, sau đó đổ ra biển. Vào mùa mưa, nước từ đầu nguồn đổ về làm nước sông dâng lên cuồn cuộn, cuốn phăng tất cả những vật cản trên đường đi của nó. Cách xa bờ sôngvvẫn nghe tiếng nước chẩy ầm ầm.|||Uĕi 'Binh Đinh, ơĭ minh hlak krong liêm adrin mă lĕi kung nưih brư̆ tơpă. 'Noh la krong 'Bung. Krong 'yol đưng bri kông đuôĭ jul truh tơmăn đưng rŏng 'yol mưt tơsĭ. Yan 'mi, đak đưng tu 'yol pơm ăn đak krong 'Bung grông, 'yol tơkul tơkul, pơđơng đĭ đăng tơdrong yưng uĕi lơ̆m trong hơ 'yol. Uĕi đưng hlŏ kung kơtơ̆ng đak 'yol phung phung.<<<
>>>Vào những ngày này, bố Yôl và dân làng thường hay ra sông vớt củi về đun. Thỉnh thoảng, họ còn vớt được cả nai, lợn rừng.|||Lơ̆m 'năr mă 'noh, 'bă đe Yôl weng kon pơlĕi hanh năm tơ krong 'yŏk 'long ŭnh chĕp sưt 'buh. Ơĭ 'noh, kăn hơ ară 'yŏk đơ̆i chơke weng juôi.<<<
>>>Vào mùa khô, dòng sông cạn nước, để lộ ra những phiến đá đen đen nằm trơ trơ ở giữa lòng sông. Trong số đó có một phiến đá có khắc một dòng chữ cổ mà cho tới nay vẫn chưa ai dịch được. Người Ba na gọi là đá Hơ Biên và họ có cả một truyền thuyết về phiến đá này.|||Lơ̆m yan tŏ phang, krong sriê̆, tơmo lêch hlôl hlal, găm găm uĕi tơ̆k bơ̆k krong. Lơ̆m tơmo lư 'noh, ơĭ minh tŏ tơmo kơpưng hơ ơĭ srĕ minh trong chư kră sơ̆. Truh adrơ̆u đim ơĭ bu jich đơ̆i trong chư 'noh. Bơngai Bơhnar khan 'noh la tơmo Hơ 'Biên weng đe kră sơ̆ kung ơĭ roi tơdrong tơmo 'noh.<<<
>>>Yôl rất yêu sông Kôn vì nó sống với dòng sông Kôn từ nhỏ.|||Yôl 'mem krong 'Bung yuô hơ arih adrĭng krong 'Bung đưng ken.<<<
>>>Trăng sáng ở vùng cao|||Khĕi rang uĕi apung đuôĭ<<<
>>>Đến mùa khô, đêm ở vùng cao hơi lạnh. Trời như cao hơn. Gió thổi mạnh. Vầng trăng thong thả dạo chơi trên vòm trời, tỏa sáng địu dàng xuống núi rừng, xuống những buôn làng người Ba na, Hrê, Chăm Hroi..|||Truh yan puih, kơmăng uĕi apung đuôĭ kơtơ̆ng sơhngeu sơhngeu. Plĕnh bơ̆n 'boh in kang đuôĭ loi. Kial thuôl dêh. Khĕi adal adal năm sơhmanh tơklep dĭ akal plĕnh, brêng brang jơdră sră rang adal adal jul kông bri, jul lư pơlĕi pơla bơngai Bơhnar, Hre, Chăm Hrol..<<<
>>>Ở những buôn làng người Ba na, lúa đã tuốt về đầy ắp trong những kho cạnh nhà. Năm nay được mùa. Làng nào cũng nhộn nhịp chuẩn bị lễ hội mừng lúa mới. Tối đến, nhà nào cũng đốt lửa sáng rực. Tiếng cối giã lúa thình thịch xen lẫn với tiếng trẻ con chơi trò trốn tìm cười khúc khích.|||Uĕi lư pơlĕi pơla bơngai Bơhnar, 'ba jơh kêch sưt bĕnh sum jê̆ hnam. Sơnăm ơ̆u đơ̆i 'ba lư lang. Pơlĕi mă yơ kung năm năm sưt sưt achuing achuang hưch hanh wă jê̆ măng 'năr sa mŏk. Kơmăng truh hnam mă yơ kung chŭt ŭnh rang jơdah. 'Bơ̆l teh tơpal peh 'ba ping pung blă blă adring 'bơ̆l đe hơ 'yoh tơkrau bơdô̆ chă weng bơ̆l dĕk hơh hah.<<<
>>>Đêm càng về khuya trăng càng sáng hơn. Có ai đó đang thổi kèn. Tiếng kèn rộn ràng như bay lên cùng trăng.|||Kơmăng kang jê̆ klŏk măng khĕi kang rang thê̆ loi. Ơĭ bu 'nĕi arĕ thuôi 'lal. 'Bơ̆l 'lal re wêl wêl apal 'yung tiê̆ adơi khĕi.<<<
>>>Thăm thủ đô Hà Nội|||Năm tơmang thŭ đô Ha Nôi<<<
>>>Anh Boong học rất giỏi. Cuối năm học, anh được tỉnh Bình Định cho ra thăm thủ đô Hà Nội. Về đến nhà, Boong say sưa kể chuyện thủ đô cho cả nhà nghe. Bố hỏi Boong:|||'Nhŏng 'Bong hok agĕi tơpă. Đĭ sơnăm hok 'nhŏng đơ̆i tĭnh 'Binh Đinh ăn lêch năm tơmang thŭ đô Ha Nôi. Sưt truh hnam, 'Bong pơđam đĭ lơ̆m tơdrong 'lưng liêm uĕi thŭ đô ăn đĭ ŭnh hnam kơtơ̆ng. 'Bă apinh 'Bong:<<<
>>>Hà Nội có xa không?|||Ha Nôi hăm hlŏ?<<<
>>>Xa lắm. Từ đây đến Hà Nội dài một ngàn hai trăm cây số.|||Hlŏ dêh. Đưng ơ̆u truh Ha Nôi hlŏ minh hơbơ̆u 'bal hriêng kơsô̆.<<<
>>>Chúng con đi bằng tàu hỏa.|||Nhơn kon năm tău hua.<<<
>>>Ở Hà Nội con được đi xem những nơi nào?|||Uĕi Ha Nôi kon đơ̆i năm tơmang dôm dơnŏ mă như?<<<
>>>Đầu tiên con được đi thăm lăng Bác, được vào lăng viếng Bác. Sau đó chúng con được đi thăm chùa Một Cột, hồ Hoàn Kiếm, vườn Bách thú. Nơi nào cũng đẹp nhưng con thích nhất là Bảo tàng Dân tộc học. Ở đấy trưng bày trang phục, dụng cụ lao động, nhà cửa của nhiều dân tộc khác nhau.|||Adrol nhơn kon năm tơmang lăng Nă, đơ̆i mưt hnhĕi Nă lơ̆m hnam. Đưng rŏng ĕi nhơn kon đơ̆i năm tơmang chuô minh hlak jrăng, 'bău Hoan Kiêm, bri rong sem. Dơnŏ mă như kung liêm mă lĕi kon 'moih loi la 'Bau tang jơ̆n tŭk hok. Uĕi hăn ĕi tơbang đĭ đăng tơmam ram, tơdrong amuô̆, tơdrong pơm sa sung dơbưk 'nhik jơdrap weng kang kưt rim kon kông leng ơĭ..<<<
>>>Nghe Boong kể, bé Thêm thích lắm. Thêm nói với bố:|||Kơtơ̆ng 'Bong pơđam, oh Thêm 'moih tơpă. Thêm khan sơ̆m 'bă:<<<
>>>Con muốn được đi thăm thủ đô Hà Nội như anh Boong:.|||Kon wă đơ̆i năm tơmang thŭ đô Ha Nôi in 'nhŏng 'Bong.<<<
>>>Bố xoa đầu Thêm bảo:|||'Bă abloch kơ̆l Thêm khan:<<<
>>>Đất nước Việt Nam|||Teh đak Viêt Nam<<<
>>>Nước Việt Nam cong cong hình chữ S. Phía bắc giáp Trung Quốc, phía tây giáp Lào và Campuchia, phía đông và phía nam giáp biển.|||Teh đak Viêt Nam đŏng đŏng in chư̆ S. Gah 'băk atơ̆t Trung Kuôk, gah 'năr mưt atơ̆t teh đak Lau weng teh đak Kămpuchia, gah 'năr lêch weng gah krong atơ̆t đak tơsĭ.<<<
>>>Nước ta giàu và đẹp. Trên rừng có nhiều gỗ tốt. Dưới biển có lắm cá, tôm. Trong lòng đất có nhiều khoáng sản quý: vàng, bạc, sắt.. Nước ta nắng lắm, mưa nhiều, cây cối quanh năm xanh tốt, có nhiều núi nhiều sông và nhiều thắng cảnh đẹp: vịnh Hạ Long, biển Nha Trang, động Phong Nha.|||Teh đak bơ̆n bơdrŏng weng liêm. Lơ̆m bri đơ̆i lư hlak 'long ăl kơjăp. Lơ̆m đak tơsĭ ơĭ lư ka kơtĕi. Lơ̆m teh ơĭ lư tơdrong gĭt gă kơnă jên: maih, klang, pơsĕi. Teh đak bơ̆n tŏ lư 'mi dêh, 'long tơlĕi tăp sơnăm kơsĕ liêm, ơĭ lư kông lư đak krong weng lư dơnŏ sang glang dang: vinh Hă Lŏng, tơsĭ Nha Trang, trôm gôp Phŏng Nha..<<<
